teamId,abbreviation,displayName,slug,seasonType,eventId,teamOrder,possessionPct,foulsCommitted,yellowCards,redCards,offsides,wonCorners,saves,totalShots,shotsOnTarget,shotPct,penaltyKickGoals,penaltyKickShots,accuratePasses,totalPasses,passPct,accurateCrosses,totalCrosses,crossPct,totalLongBalls,accurateLongBalls,longballPct,blockedShots,effectiveTackles,totalTackles,tacklePct,interceptions,effectiveClearance,totalClearance,updateTime,precision_tiro,aprovechamiento_posesion,aprovechamiento_posesion_peligroso,peligrosidad_centros,precision_centros,limpieza_defensiva,limpieza_defensiva_completa,efectividad_despeje,indice_verticalidad,verticalidad_efectiva,precision_verticalidad,intensidad_circulacion,intensidad_circulacion_precisa
1068,ATM,Atlético Madrid,esp.atletico_madrid,12655,704853,1,67.7,6.0,3.0,0.0,2.0,9.0,2.0,19.0,4.0,0.2,0.0,1.0,552.0,626.0,0.9,7.0,34.0,0.2,42.0,26.0,0.6,4.0,4.0,9.0,0.4,5.0,11.0,11.0,2025-01-19 05:36:40,21.052631578947366,0.28064992614475626,0.059084194977843424,0.00041176470588235296,20.588235294117645,45.45454545454545,60.0,100.0,6.7092651757188495,4.15335463258786,61.904761904761905,9.246676514032496,8.153618906942393
86,RMA,Real Madrid,esp.real_madrid,12655,704856,0,61.3,11.0,0.0,0.0,6.0,8.0,1.0,26.0,13.0,0.5,1.0,1.0,521.0,565.0,0.9,5.0,18.0,0.3,45.0,30.0,0.7,3.0,14.0,21.0,0.7,12.0,10.0,10.0,2025-01-23 05:37:12,50.0,0.4241435562805873,0.21207177814029365,0.001388888888888889,27.77777777777778,52.17391304347826,70.27027027027027,100.0,7.964601769911504,5.3097345132743365,66.66666666666666,9.216965742251224,8.499184339314846
1068,ATM,Atlético Madrid,esp.atletico_madrid,12655,704862,0,58.9,10.0,4.0,0.0,0.0,5.0,0.0,20.0,8.0,0.4,0.0,0.0,512.0,587.0,0.9,4.0,20.0,0.2,34.0,18.0,0.5,4.0,7.0,15.0,0.5,10.0,14.0,14.0,2025-01-26 05:40:34,40.0,0.3395585738539898,0.13582342954159593,0.0008000000000000001,20.0,50.0,62.96296296296296,100.0,5.792163543441227,3.0664395229982966,52.94117647058824,9.966044142614601,8.69269949066214
83,BAR,Barcelona,esp.barcelona,12655,704863,0,71.8,10.0,0.0,0.0,0.0,14.0,1.0,22.0,11.0,0.5,0.0,0.0,638.0,707.0,0.9,4.0,18.0,0.2,36.0,19.0,0.5,5.0,6.0,11.0,0.5,6.0,16.0,16.0,2025-01-28 15:08:56,50.0,0.30640668523676884,0.15320334261838442,0.0011111111111111111,22.22222222222222,37.5,54.54545454545454,100.0,5.091937765205092,2.6874115983026874,52.77777777777778,9.846796657381615,8.885793871866296
86,RMA,Real Madrid,esp.real_madrid,12655,704868,1,68.2,12.0,3.0,0.0,3.0,7.0,2.0,20.0,4.0,0.2,1.0,1.0,643.0,694.0,0.9,3.0,14.0,0.2,25.0,13.0,0.5,9.0,7.0,13.0,0.5,4.0,16.0,16.0,2025-01-26 05:40:34,20.0,0.29325513196480935,0.05865102639296187,0.00042857142857142855,21.428571428571427,25.0,47.82608695652174,100.0,3.602305475504323,1.8731988472622478,52.0,10.175953079178885,9.428152492668621
1068,ATM,Atlético Madrid,esp.atletico_madrid,12655,704870,0,52.5,9.0,2.0,0.0,2.0,10.0,1.0,17.0,5.0,0.3,0.0,0.0,395.0,461.0,0.9,2.0,25.0,0.1,45.0,28.0,0.6,4.0,7.0,10.0,0.7,5.0,21.0,21.0,2025-02-02 14:50:29,29.411764705882355,0.3238095238095238,0.09523809523809523,0.00024,8.0,35.714285714285715,57.14285714285714,100.0,9.761388286334057,6.073752711496746,62.22222222222222,8.780952380952382,7.523809523809524
83,BAR,Barcelona,esp.barcelona,12655,704871,0,70.5,8.0,5.0,0.0,2.0,5.0,0.0,11.0,4.0,0.4,0.0,0.0,554.0,625.0,0.9,3.0,16.0,0.2,44.0,26.0,0.6,4.0,6.0,9.0,0.7,3.0,17.0,17.0,2025-02-03 14:51:04,36.36363636363637,0.15602836879432624,0.05673758865248227,0.0007500000000000001,18.75,27.27272727272727,52.94117647058824,100.0,7.04,4.16,59.09090909090909,8.865248226950355,7.858156028368795
86,RMA,Real Madrid,esp.real_madrid,12655,704877,1,76.1,3.0,0.0,0.0,1.0,8.0,1.0,21.0,7.0,0.3,0.0,0.0,725.0,793.0,0.9,3.0,25.0,0.1,46.0,31.0,0.7,6.0,5.0,7.0,0.7,11.0,10.0,10.0,2025-02-02 14:50:29,33.33333333333333,0.2759526938239159,0.09198423127463864,0.00035999999999999997,12.0,78.57142857142857,84.21052631578947,100.0,5.800756620428752,3.909205548549811,67.3913043478261,10.420499342969777,9.526938239159001
86,RMA,Real Madrid,esp.real_madrid,12655,704886,0,60.1,14.0,1.0,0.0,2.0,6.0,0.0,23.0,9.0,0.4,0.0,0.0,617.0,665.0,0.9,2.0,19.0,0.1,36.0,25.0,0.7,7.0,10.0,14.0,0.7,10.0,10.0,10.0,2025-02-10 05:47:23,39.130434782608695,0.3826955074875208,0.1497504159733777,0.00042105263157894734,10.526315789473683,41.66666666666667,58.82352941176471,100.0,5.413533834586466,3.7593984962406015,69.44444444444444,11.064891846921796,10.266222961730449
1068,ATM,Atlético Madrid,esp.atletico_madrid,12655,704886,1,39.9,13.0,3.0,0.0,1.0,1.0,8.0,10.0,1.0,0.1,1.0,1.0,381.0,441.0,0.9,3.0,9.0,0.3,51.0,33.0,0.6,2.0,13.0,20.0,0.7,9.0,26.0,26.0,2025-02-10 05:47:23,10.0,0.2506265664160401,0.025062656641604012,0.0003333333333333333,33.33333333333333,40.909090909090914,62.857142857142854,100.0,11.564625850340136,7.482993197278912,64.70588235294117,11.052631578947368,9.548872180451129
83,BAR,Barcelona,esp.barcelona,12655,704888,1,59.5,6.0,2.0,1.0,1.0,6.0,3.0,10.0,6.0,0.6,0.0,0.0,435.0,507.0,0.9,1.0,15.0,0.1,40.0,17.0,0.4,0.0,12.0,16.0,0.8,5.0,14.0,14.0,2025-02-11 05:48:04,60.0,0.16806722689075632,0.10084033613445378,0.0004,6.666666666666667,45.45454545454545,73.91304347826086,100.0,7.889546351084813,3.353057199211045,42.5,8.521008403361344,7.310924369747899
1068,ATM,Atlético Madrid,esp.atletico_madrid,12655,704890,0,32.8,8.0,3.0,1.0,1.0,2.0,3.0,9.0,3.0,0.3,0.0,0.0,247.0,314.0,0.8,0.0,10.0,0.0,64.0,36.0,0.6,4.0,10.0,18.0,0.6,11.0,21.0,21.0,2025-02-16 05:49:53,33.33333333333333,0.27439024390243905,0.09146341463414635,0.0,0.0,57.89473684210527,72.41379310344827,100.0,20.382165605095544,11.464968152866243,56.25,9.573170731707318,7.5304878048780495
83,BAR,Barcelona,esp.barcelona,12655,704891,0,59.6,11.0,2.0,0.0,2.0,4.0,4.0,14.0,5.0,0.4,1.0,1.0,469.0,541.0,0.9,3.0,12.0,0.3,43.0,27.0,0.6,3.0,6.0,9.0,0.7,10.0,18.0,18.0,2025-02-19 05:49:30,35.714285714285715,0.2348993288590604,0.08389261744966443,0.001,25.0,47.61904761904761,59.25925925925925,100.0,7.948243992606285,4.990757855822551,62.7906976744186,9.077181208053691,7.869127516778524
86,RMA,Real Madrid,esp.real_madrid,12655,704895,1,54.3,7.0,1.0,1.0,2.0,2.0,3.0,17.0,6.0,0.4,0.0,0.0,418.0,475.0,0.9,2.0,10.0,0.2,42.0,20.0,0.5,4.0,5.0,9.0,0.6,4.0,33.0,33.0,2025-02-16 05:49:53,35.294117647058826,0.3130755064456722,0.11049723756906078,0.0008000000000000001,20.0,36.36363636363637,56.25,100.0,8.842105263157894,4.2105263157894735,47.61904761904761,8.747697974217312,7.697974217311234
1068,ATM,Atlético Madrid,esp.atletico_madrid,12655,704905,1,50.8,16.0,3.0,0.0,2.0,0.0,2.0,11.0,3.0,0.3,0.0,0.0,507.0,578.0,0.9,1.0,5.0,0.2,47.0,21.0,0.4,4.0,12.0,25.0,0.5,2.0,33.0,33.0,2025-02-23 05:50:57,27.27272727272727,0.21653543307086615,0.05905511811023623,0.0006,20.0,11.11111111111111,46.666666666666664,100.0,8.131487889273355,3.633217993079585,44.680851063829785,11.377952755905513,9.980314960629922
86,RMA,Real Madrid,esp.real_madrid,12655,704906,0,63.1,1.0,0.0,0.0,0.0,11.0,2.0,22.0,5.0,0.2,0.0,0.0,634.0,676.0,0.9,2.0,14.0,0.1,35.0,26.0,0.7,5.0,7.0,9.0,0.8,5.0,17.0,17.0,2025-02-24 05:52:05,22.727272727272727,0.34865293185419965,0.07923930269413629,0.0002857142857142857,14.285714285714285,83.33333333333334,92.3076923076923,100.0,5.177514792899409,3.8461538461538463,74.28571428571429,10.713153724247226,10.047543581616482
83,BAR,Barcelona,esp.barcelona,12655,704909,1,70.5,4.0,1.0,0.0,1.0,3.0,2.0,15.0,5.0,0.3,0.0,0.0,588.0,667.0,0.9,5.0,20.0,0.3,40.0,22.0,0.6,2.0,10.0,15.0,0.7,6.0,25.0,25.0,2025-02-24 05:52:05,33.33333333333333,0.2127659574468085,0.07092198581560284,0.00075,25.0,60.0,80.0,100.0,5.997001499250374,3.2983508245877062,55.00000000000001,9.460992907801419,8.340425531914894
1068,ATM,Atlético Madrid,esp.atletico_madrid,12655,704910,0,50.5,7.0,2.0,0.0,4.0,6.0,3.0,12.0,4.0,0.3,0.0,0.0,406.0,487.0,0.8,9.0,21.0,0.4,53.0,27.0,0.5,3.0,17.0,22.0,0.8,9.0,18.0,18.0,2025-03-02 05:50:45,33.33333333333333,0.2376237623762376,0.07920792079207921,0.0012857142857142856,42.857142857142854,56.25,78.78787878787878,100.0,10.882956878850102,5.544147843942506,50.943396226415096,9.643564356435643,8.03960396039604
83,BAR,Barcelona,esp.barcelona,12655,704911,0,76.4,15.0,0.0,0.0,0.0,12.0,0.0,33.0,10.0,0.3,0.0,0.0,681.0,746.0,0.9,4.0,19.0,0.2,31.0,17.0,0.5,14.0,11.0,16.0,0.7,7.0,5.0,5.0,2025-03-04 05:51:04,30.303030303030305,0.4319371727748691,0.13089005235602094,0.000631578947368421,21.052631578947366,31.818181818181817,54.54545454545454,100.0,4.1554959785522785,2.278820375335121,54.83870967741935,9.76439790575916,8.913612565445025
86,RMA,Real Madrid,esp.real_madrid,12655,704917,1,58.5,12.0,4.0,0.0,0.0,2.0,1.0,9.0,2.0,0.2,0.0,0.0,473.0,551.0,0.9,2.0,16.0,0.1,39.0,13.0,0.3,4.0,16.0,25.0,0.6,10.0,10.0,10.0,2025-03-02 05:50:45,22.22222222222222,0.15384615384615385,0.03418803418803419,0.00025,12.5,45.45454545454545,68.42105263157895,100.0,7.078039927404718,2.35934664246824,33.33333333333333,9.418803418803419,8.085470085470085
83,BAR,Barcelona,esp.barcelona,12655,704922,0,74.1,7.0,1.0,0.0,2.0,8.0,0.0,19.0,5.0,0.3,1.0,1.0,678.0,750.0,0.9,1.0,12.0,0.1,33.0,18.0,0.5,5.0,11.0,14.0,0.8,1.0,13.0,13.0,2025-03-29 04:53:12,26.31578947368421,0.25641025641025644,0.06747638326585695,0.00025,8.333333333333332,12.5,63.1578947368421,100.0,4.3999999999999995,2.4,54.54545454545454,10.121457489878543,9.149797570850204
1068,ATM,Atlético Madrid,esp.atletico_madrid,12655,704924,1,61.4,14.0,2.0,1.0,4.0,4.0,1.0,4.0,2.0,0.5,1.0,1.0,431.0,511.0,0.8,1.0,14.0,0.1,49.0,23.0,0.5,2.0,8.0,19.0,0.4,7.0,39.0,39.0,2025-03-10 04:48:43,50.0,0.06514657980456026,0.03257328990228013,0.00035714285714285714,7.142857142857142,33.33333333333333,51.724137931034484,100.0,9.58904109589041,4.500978473581213,46.93877551020408,8.322475570032573,7.019543973941368
86,RMA,Real Madrid,esp.real_madrid,12655,704926,0,45.8,12.0,3.0,0.0,3.0,4.0,5.0,10.0,5.0,0.5,0.0,0.0,410.0,465.0,0.9,2.0,7.0,0.3,49.0,30.0,0.6,2.0,7.0,21.0,0.3,14.0,9.0,9.0,2025-03-10 04:48:43,50.0,0.2183406113537118,0.1091703056768559,0.0014285714285714286,28.57142857142857,53.84615384615385,63.63636363636363,100.0,10.53763440860215,6.451612903225806,61.224489795918366,10.152838427947598,8.951965065502185
1068,ATM,Atlético Madrid,esp.atletico_madrid,12655,704930,0,33.9,10.0,1.0,0.0,2.0,6.0,2.0,7.0,2.0,0.3,0.0,0.0,244.0,319.0,0.8,2.0,17.0,0.1,64.0,37.0,0.6,1.0,15.0,18.0,0.8,5.0,22.0,22.0,2025-03-18 04:53:56,28.57142857142857,0.20648967551622419,0.058997050147492625,0.0003529411764705882,11.76470588235294,33.33333333333333,66.66666666666666,100.0,20.06269592476489,11.598746081504702,57.8125,9.410029498525073,7.1976401179941005
83,BAR,Barcelona,esp.barcelona,12655,704930,1,66.1,11.0,3.0,0.0,0.0,6.0,0.0,13.0,6.0,0.5,0.0,0.0,574.0,639.0,0.9,4.0,20.0,0.2,33.0,19.0,0.6,1.0,9.0,22.0,0.4,6.0,21.0,21.0,2025-03-18 04:53:56,46.15384615384615,0.19667170953101362,0.09077155824508322,0.001,20.0,35.294117647058826,57.692307692307686,100.0,5.164319248826291,2.97339593114241,57.57575757575758,9.667170953101362,8.683812405446295
86,RMA,Real Madrid,esp.real_madrid,12655,704939,1,54.2,3.0,1.0,0.0,3.0,4.0,9.0,9.0,5.0,0.6,0.0,0.0,527.0,597.0,0.9,0.0,5.0,0.0,45.0,22.0,0.5,2.0,10.0,20.0,0.5,16.0,47.0,47.0,2025-03-16 04:51:22,55.55555555555556,0.16605166051660517,0.09225092250922509,0.0,0.0,84.21052631578947,89.65517241379311,100.0,7.537688442211055,3.6850921273031827,48.888888888888886,11.014760147601475,9.723247232472325
83,BAR,Barcelona,esp.barcelona,12655,704942,0,69.4,8.0,0.0,0.0,1.0,10.0,1.0,21.0,9.0,0.4,0.0,0.0,567.0,643.0,0.9,2.0,22.0,0.1,44.0,27.0,0.6,5.0,7.0,10.0,0.7,8.0,10.0,10.0,2025-04-01 04:55:30,42.857142857142854,0.3025936599423631,0.12968299711815562,0.00036363636363636367,9.090909090909092,50.0,65.21739130434783,100.0,6.842923794712286,4.199066874027993,61.36363636363637,9.265129682997117,8.170028818443804
86,RMA,Real Madrid,esp.real_madrid,12655,704946,0,70.7,9.0,1.0,0.0,2.0,8.0,2.0,24.0,10.0,0.4,1.0,1.0,554.0,606.0,0.9,4.0,18.0,0.2,38.0,29.0,0.8,6.0,11.0,12.0,0.9,9.0,13.0,13.0,2025-03-30 04:53:40,41.66666666666667,0.33946251768033947,0.14144271570014144,0.0008888888888888889,22.22222222222222,50.0,68.96551724137932,100.0,6.270627062706271,4.785478547854786,76.31578947368422,8.571428571428571,7.835926449787836
1068,ATM,Atlético Madrid,esp.atletico_madrid,12655,704948,1,60.5,14.0,1.0,0.0,5.0,3.0,0.0,13.0,2.0,0.2,0.0,0.0,545.0,626.0,0.9,3.0,14.0,0.2,28.0,13.0,0.5,6.0,9.0,15.0,0.6,5.0,19.0,19.0,2025-03-30 17:16:54,15.384615384615385,0.21487603305785125,0.03305785123966942,0.00042857142857142855,21.428571428571427,26.31578947368421,50.0,100.0,4.472843450479233,2.07667731629393,46.42857142857143,10.347107438016529,9.008264462809917
86,RMA,Real Madrid,esp.real_madrid,12655,704953,0,64.8,10.0,0.0,0.0,6.0,9.0,0.0,21.0,9.0,0.4,0.0,1.0,565.0,621.0,0.9,6.0,26.0,0.2,45.0,37.0,0.8,4.0,12.0,20.0,0.6,13.0,7.0,7.0,2025-04-06 04:54:38,42.857142857142854,0.32407407407407407,0.1388888888888889,0.0009230769230769232,23.076923076923077,56.52173913043478,71.42857142857143,100.0,7.246376811594203,5.958132045088567,82.22222222222221,9.583333333333334,8.719135802469136
1068,ATM,Atlético Madrid,esp.atletico_madrid,12655,704955,1,55.8,12.0,4.0,0.0,0.0,7.0,4.0,13.0,5.0,0.4,1.0,1.0,474.0,540.0,0.9,1.0,22.0,0.0,53.0,29.0,0.5,5.0,12.0,19.0,0.6,8.0,27.0,27.0,2025-04-07 11:18:42,38.46153846153847,0.23297491039426524,0.08960573476702509,0.00018181818181818183,4.545454545454546,40.0,62.5,100.0,9.814814814814815,5.37037037037037,54.71698113207547,9.67741935483871,8.494623655913978
83,BAR,Barcelona,esp.barcelona,12655,704958,0,74.0,16.0,2.0,0.0,2.0,9.0,1.0,13.0,5.0,0.4,0.0,0.0,659.0,729.0,0.9,4.0,27.0,0.1,24.0,15.0,0.6,3.0,5.0,10.0,0.5,11.0,6.0,6.0,2025-04-07 04:56:24,38.46153846153847,0.17567567567567569,0.06756756756756757,0.0005925925925925926,14.814814814814813,40.74074074074074,50.0,100.0,3.292181069958848,2.05761316872428,62.5,9.85135135135135,8.905405405405405
83,BAR,Barcelona,esp.barcelona,12655,704962,1,66.1,4.0,1.0,0.0,3.0,8.0,1.0,12.0,3.0,0.3,0.0,0.0,527.0,600.0,0.9,5.0,25.0,0.2,36.0,16.0,0.4,1.0,10.0,19.0,0.5,3.0,30.0,30.0,2025-04-13 05:20:15,25.0,0.18154311649016644,0.04538577912254161,0.0006,20.0,42.857142857142854,76.47058823529412,100.0,6.0,2.666666666666667,44.44444444444444,9.077155824508322,7.972768532526476
86,RMA,Real Madrid,esp.real_madrid,12655,704966,1,44.0,12.0,4.0,1.0,0.0,4.0,6.0,11.0,4.0,0.4,0.0,0.0,345.0,404.0,0.9,3.0,7.0,0.4,49.0,25.0,0.5,5.0,11.0,18.0,0.6,6.0,25.0,25.0,2025-04-14 05:15:01,36.36363636363637,0.25,0.09090909090909091,0.0017142857142857142,42.857142857142854,33.33333333333333,58.620689655172406,100.0,12.128712871287128,6.188118811881188,51.02040816326531,9.181818181818182,7.840909090909091
1068,ATM,Atlético Madrid,esp.atletico_madrid,12655,704969,0,54.4,11.0,1.0,0.0,2.0,5.0,1.0,24.0,9.0,0.4,2.0,2.0,543.0,595.0,0.9,4.0,22.0,0.2,29.0,20.0,0.7,5.0,7.0,15.0,0.5,5.0,10.0,10.0,2025-04-16 05:06:42,37.5,0.4411764705882353,0.16544117647058823,0.0007272727272727273,18.181818181818183,31.25,52.17391304347826,100.0,4.873949579831933,3.361344537815126,68.96551724137932,10.9375,9.981617647058824
83,BAR,Barcelona,esp.barcelona,12655,704970,0,71.9,10.0,2.0,0.0,0.0,4.0,5.0,18.0,6.0,0.3,1.0,1.0,675.0,752.0,0.9,6.0,21.0,0.3,42.0,31.0,0.7,2.0,11.0,16.0,0.7,4.0,12.0,12.0,2025-04-20 15:46:12,33.33333333333333,0.25034770514603616,0.08344923504867871,0.000857142857142857,28.57142857142857,28.57142857142857,60.0,100.0,5.585106382978723,4.122340425531915,73.80952380952381,10.458970792767731,9.388038942976355
1068,ATM,Atlético Madrid,esp.atletico_madrid,12655,704971,1,58.9,13.0,1.0,0.0,1.0,4.0,1.0,7.0,2.0,0.3,0.0,0.0,452.0,543.0,0.8,8.0,20.0,0.4,46.0,20.0,0.4,1.0,8.0,15.0,0.5,9.0,23.0,23.0,2025-04-21 04:50:58,28.57142857142857,0.11884550084889643,0.03395585738539898,0.0012,40.0,40.909090909090914,56.666666666666664,100.0,8.47145488029466,3.683241252302026,43.47826086956522,9.219015280135824,7.67402376910017
86,RMA,Real Madrid,esp.real_madrid,12655,704974,0,73.4,7.0,1.0,0.0,1.0,14.0,1.0,22.0,7.0,0.3,0.0,0.0,603.0,661.0,0.9,6.0,29.0,0.2,48.0,34.0,0.7,7.0,10.0,13.0,0.8,7.0,14.0,14.0,2025-04-22 04:56:43,31.818181818181817,0.2997275204359673,0.09536784741144413,0.0006206896551724138,20.689655172413794,50.0,70.83333333333334,100.0,7.2617246596066565,5.143721633888049,70.83333333333334,9.005449591280653,8.21525885558583
1068,ATM,Atlético Madrid,esp.atletico_madrid,12655,704980,0,41.8,8.0,0.0,0.0,2.0,6.0,5.0,11.0,6.0,0.5,0.0,0.0,347.0,407.0,0.9,3.0,17.0,0.2,39.0,17.0,0.4,1.0,9.0,12.0,0.8,6.0,21.0,21.0,2025-04-29 04:57:48,54.54545454545454,0.26315789473684215,0.14354066985645933,0.0008823529411764706,17.647058823529413,42.857142857142854,65.21739130434783,100.0,9.582309582309582,4.176904176904177,43.58974358974359,9.73684210526316,8.301435406698564
86,RMA,Real Madrid,esp.real_madrid,12655,704981,1,63.5,7.0,1.0,0.0,3.0,4.0,6.0,14.0,7.0,0.5,0.0,0.0,466.0,545.0,0.9,0.0,7.0,0.0,52.0,24.0,0.5,3.0,10.0,11.0,0.9,7.0,34.0,34.0,2025-04-24 12:04:55,50.0,0.2204724409448819,0.11023622047244094,0.0,0.0,50.0,70.83333333333334,100.0,9.541284403669724,4.4036697247706424,46.15384615384615,8.582677165354331,7.338582677165355
83,BAR,Barcelona,esp.barcelona,12655,704988,0,77.8,10.0,0.0,0.0,1.0,13.0,0.0,40.0,12.0,0.3,0.0,0.0,671.0,744.0,0.9,4.0,14.0,0.3,29.0,18.0,0.6,14.0,10.0,14.0,0.7,8.0,20.0,20.0,2025-04-24 04:59:44,30.0,0.5141388174807198,0.15424164524421594,0.000857142857142857,28.57142857142857,44.44444444444444,64.28571428571429,100.0,3.8978494623655915,2.4193548387096775,62.06896551724138,9.56298200514139,8.624678663239076
1068,ATM,Atlético Madrid,esp.atletico_madrid,12655,704993,1,65.0,13.0,2.0,0.0,0.0,5.0,2.0,9.0,2.0,0.2,0.0,0.0,410.0,496.0,0.8,7.0,30.0,0.2,70.0,40.0,0.6,3.0,20.0,30.0,0.7,1.0,35.0,35.0,2025-05-05 05:00:05,22.22222222222222,0.13846153846153847,0.03076923076923077,0.00046666666666666666,23.333333333333332,7.142857142857142,61.76470588235294,100.0,14.112903225806454,8.064516129032258,57.14285714285714,7.630769230769231,6.3076923076923075
86,RMA,Real Madrid,esp.real_madrid,12655,704994,0,54.0,5.0,2.0,0.0,0.0,4.0,5.0,17.0,6.0,0.4,0.0,0.0,559.0,605.0,0.9,2.0,13.0,0.2,46.0,32.0,0.7,1.0,8.0,12.0,0.7,4.0,9.0,9.0,2025-05-05 05:00:05,35.294117647058826,0.3148148148148148,0.1111111111111111,0.0006153846153846154,15.384615384615385,44.44444444444444,70.58823529411765,100.0,7.6033057851239665,5.289256198347108,69.56521739130434,11.203703703703704,10.351851851851851
83,BAR,Barcelona,esp.barcelona,12655,704996,1,81.5,15.0,2.0,0.0,1.0,8.0,3.0,24.0,7.0,0.3,0.0,0.0,634.0,702.0,0.9,7.0,32.0,0.2,30.0,21.0,0.7,7.0,6.0,16.0,0.4,3.0,9.0,9.0,2025-05-05 05:00:05,29.166666666666668,0.294478527607362,0.08588957055214724,0.00065625,21.875,16.666666666666664,37.5,100.0,4.273504273504273,2.9914529914529915,70.0,8.613496932515337,7.779141104294479
1068,ATM,Atlético Madrid,esp.atletico_madrid,12655,705001,0,60.7,7.0,0.0,0.0,3.0,3.0,1.0,13.0,7.0,0.5,0.0,0.0,605.0,662.0,0.9,3.0,14.0,0.2,32.0,20.0,0.6,1.0,7.0,11.0,0.6,8.0,16.0,16.0,2025-05-12 04:49:54,53.84615384615385,0.214168039538715,0.11532125205930807,0.0010714285714285713,21.428571428571427,53.333333333333336,68.18181818181817,100.0,4.833836858006042,3.0211480362537766,62.5,10.906095551894563,9.967051070840197
83,BAR,Barcelona,esp.barcelona,12655,705002,0,62.3,17.0,4.0,0.0,1.0,10.0,2.0,23.0,9.0,0.4,0.0,0.0,418.0,478.0,0.9,5.0,21.0,0.2,42.0,27.0,0.6,5.0,6.0,14.0,0.4,5.0,10.0,10.0,2025-05-13 04:52:45,39.130434782608695,0.3691813804173355,0.14446227929373998,0.0009523809523809524,23.809523809523807,22.727272727272727,39.285714285714285,100.0,8.786610878661087,5.648535564853557,64.28571428571429,7.67255216693419,6.709470304975923
86,RMA,Real Madrid,esp.real_madrid,12655,705002,1,37.7,15.0,3.0,0.0,5.0,2.0,5.0,9.0,5.0,0.6,1.0,1.0,238.0,296.0,0.8,1.0,3.0,0.3,56.0,24.0,0.4,2.0,11.0,22.0,0.5,7.0,28.0,28.0,2025-05-12 04:49:54,55.55555555555556,0.23872679045092837,0.1326259946949602,0.002,33.33333333333333,31.818181818181817,54.54545454545454,100.0,18.91891891891892,8.108108108108109,42.857142857142854,7.851458885941644,6.312997347480105
1068,ATM,Atlético Madrid,esp.atletico_madrid,12655,705012,1,65.1,11.0,1.0,0.0,4.0,5.0,1.0,9.0,5.0,0.6,0.0,0.0,488.0,551.0,0.9,8.0,22.0,0.4,34.0,20.0,0.6,0.0,10.0,12.0,0.8,6.0,20.0,20.0,2025-05-16 02:04:12,55.55555555555556,0.1382488479262673,0.07680491551459294,0.002181818181818182,36.36363636363637,35.294117647058826,59.25925925925925,100.0,6.170598911070781,3.6297640653357535,58.82352941176471,8.463901689708143,7.496159754224271
86,RMA,Real Madrid,esp.real_madrid,12655,705014,0,71.6,6.0,0.0,0.0,1.0,26.0,1.0,39.0,13.0,0.3,0.0,0.0,609.0,662.0,0.9,10.0,53.0,0.2,28.0,23.0,0.8,12.0,10.0,15.0,0.7,8.0,10.0,10.0,2025-05-16 04:55:23,33.33333333333333,0.5446927374301677,0.18156424581005587,0.0005660377358490566,18.867924528301888,57.14285714285714,75.0,100.0,4.229607250755287,3.474320241691843,82.14285714285714,9.245810055865922,8.505586592178771
83,BAR,Barcelona,esp.barcelona,12655,705018,1,75.1,10.0,1.0,0.0,0.0,3.0,1.0,12.0,4.0,0.3,0.0,0.0,661.0,739.0,0.9,3.0,13.0,0.2,31.0,15.0,0.5,4.0,11.0,15.0,0.7,15.0,13.0,13.0,2025-05-16 02:04:12,33.33333333333333,0.15978695073235688,0.053262316910785625,0.0006923076923076924,23.076923076923077,60.0,72.22222222222221,100.0,4.194857916102842,2.029769959404601,48.38709677419355,9.840213049267645,8.801597869507324
1068,ATM,Atlético Madrid,esp.atletico_madrid,12655,705020,0,44.7,12.0,1.0,0.0,2.0,7.0,6.0,20.0,11.0,0.6,0.0,0.0,404.0,473.0,0.9,4.0,17.0,0.2,29.0,17.0,0.6,2.0,9.0,15.0,0.6,9.0,18.0,18.0,2025-05-19 04:54:17,55.00000000000001,0.44742729306487694,0.24608501118568232,0.0014117647058823528,23.52941176470588,42.857142857142854,60.0,100.0,6.13107822410148,3.5940803382663846,58.620689655172406,10.58165548098434,9.038031319910514
83,BAR,Barcelona,esp.barcelona,12655,705021,0,69.0,14.0,2.0,0.0,2.0,11.0,0.0,24.0,9.0,0.4,0.0,0.0,632.0,687.0,0.9,3.0,29.0,0.1,44.0,31.0,0.7,9.0,9.0,12.0,0.8,7.0,10.0,10.0,2025-05-19 04:54:17,37.5,0.34782608695652173,0.13043478260869565,0.00041379310344827585,10.344827586206897,33.33333333333333,53.333333333333336,100.0,6.404657933042213,4.512372634643377,70.45454545454545,9.956521739130435,9.159420289855072
86,RMA,Real Madrid,esp.real_madrid,12655,705028,1,62.7,9.0,1.0,0.0,1.0,7.0,1.0,16.0,6.0,0.4,0.0,0.0,519.0,572.0,0.9,1.0,17.0,0.1,29.0,20.0,0.7,5.0,6.0,17.0,0.4,9.0,11.0,11.0,2025-05-20 04:53:39,37.5,0.2551834130781499,0.09569377990430622,0.00023529411764705883,5.88235294117647,50.0,62.5,100.0,5.06993006993007,3.4965034965034967,68.96551724137932,9.12280701754386,8.277511961722487
